NAME,Lat,Lon,Date,Time,Load
Beach 60th St & Rockaway Frwy At Ne Corner,40.59250733,-73.789443,,,1
Beach 59th Sr & Rockaway Frwy At Nw Corner,40.59250633,-73.789069,,,1
Beach 59th St & Rockaway Frwy At Se Corner,40.59221833,-73.787349,,,1
Beach 44th St & Edgemere Ave At Sw Corner,40.59288533,-73.775619,,,1
Beach 44th St & Edgemere Ave At Nw Corner,40.59313733,-73.775661,,,1
Beach 36th & Edgemere Ave At Ne Corner,40.59552933,-73.768288,,,1
Beach 35th & Rockaway Frwy At Nw Corner,40.59566033,-73.768012,,,1
Georgia Av & Fulton St At Sw Corner,40.67683433,-73.89918,,,1
South Portland Ave & Fulton St At Nw Corner,40.68731737,-73.97475741,,,1
South Portland Ave & Fulton St At Sw Corner,40.68708062,-73.97470891,,,1
Grant Ave & Pitkin Ave At Ne Corner,40.67673533,-73.865491,,,1
77th St & Liberty Ave At Se Corner,40.67917033,-73.860063,,,1
Crescent St & Jamaica Ave At Ne Corner,40.68961533,-73.873579,,,1
85th St & Jamaica Ave At Ne Corner,40.69264833,-73.859079,,,1
103rd St & 159th Ave At Se Corner,40.66021733,-73.830438,,,1
80th St & Liberty Ave At Se Corner,40.67929733,-73.857687,,,1
Van Sinderen Ave & New Lots Ave At Sw Corner,40.65901428,-73.89933376,,,1
Lirr Bay Ridge Divide & Sutter Ave At Nw Corner,40.66861094,-73.90192123,,,1
Fort Greene Pl & Lafayette Ave At Nw Corner,40.68712544,-73.97671091,,,1
86th St & Liberty Ave At Nw Corner,40.67989433,-73.852707,,,1
94th St & Liberty Ave At Nw Corner,40.68037433,-73.845072,,,1
85th St & Jamaica Ave At Se Corner,40.69239533,-73.858947,,,1
99th Pl & Hawtree St At Ne Corner,40.66940933,-73.834756,,,1
102nd St & Liberty Ave At Nw Corner,40.68155333,-73.83881,,,1
104th St & Liberty Ave At Se Corner,40.68187633,-73.836839,,,1
111th St & Jamaica Blvd At Ne Corner,40.69679633,-73.837027,,,1
111th St & Liberty Ave At Se Corner,40.68462033,-73.831047,,,1
111th St & Liberty Ave At Ne Corner,40.68489633,-73.831128,,,1
121st St & Jamaica Ave At Sw Corner,40.70023933,-73.829313,,,1
111th St & Jamaica Blvd At Se Corner,40.69703001,-73.83713367,,,1
123rd St & Jamaica Ave At Se Corner,40.70061233,-73.827238,,,1
4th Ave & 95th St At Sw Corner,40.61603433,-74.031373,,,1
4th Ave & 93th St At Sw Corner,40.61759533,-74.030647,,,1
4th Ave & 86th St At Sw Corner,40.62262333,-74.028554,,,1
4th Ave & 85th St At Sw Corner,40.62346933,-74.028203,,,1
4th Ave & 77th St At Nw Corner,40.62953933,-74.025735,,,1
18th Ave & 85th St At Se Corner,40.60768933,-74.001898,,,1
20th Ave & 86th St At Sw Corner,40.60457934,-73.998444,,,1
New Utrecht Ave & 77th St At Ne Corner,40.61401857,-74.00028499,,,1
20th Ave & 86th St At Ne Corner,40.60463933,-73.998022,,,1
Bay Pkwy & 86th St At Sw Corner,40.60192233,-73.994036,,,1
Bay Pkwy & 86th St At Nw Corner,40.60211933,-73.993872,,,1
Bay Pkwy & 86th St At Ne Corner,40.60194633,-73.993583,,,1
11th Ave & 62nd St At Nw Corner,40.63056033,-74.00414,,,1
New Utrecht Ave & 62nd St At Se Corner,40.62563333,-73.996868,,,1
14th Ave & 61st St At Nw Corner,40.62711333,-73.996942,,,1
14th Ave & 61st St At Nw Corner,40.62736933,-73.996708,,,1
New Utrecht Ave & 55th St At Sw Corner,40.63154933,-73.995615,,,1
New Utrecht Ave & 55th St At Ne Corner,40.63156933,-73.995289,,,1
Stillwell Ave & Surf Ave At Ne Corner,40.57633333,-73.980951,,,1
8th St & Surf Ave At Nw Corner,40.57577796,-73.97688031,,,1
West 6th St & Neptune Ave At Ne Corner,40.58057586,-73.97444291,,,1
Stillwell Ave & Bay 50th St At Sw Corner,40.58799533,-73.983731,,,1
Stillwell Ave & Bay 50th St At Sw Corner,40.58832933,-73.983794,,,1
Stillwell Ave & Bay 50th St At Se Corner,40.58841833,-73.983513,,,1
25th Ave & 86th St At Se Corner,40.59776433,-73.987191,,,1
25th Ave & 86th St At Ne Corner,40.59796733,-73.986972,,,1
Mcdonald Ave & Avenue X At Nw Corner,40.59051033,-73.974255,,,1
8th St & Avenue U At Ne Corner,40.59643933,-73.97894,,,1
Ocean Pkwy & Brighton Beach Rd At Nw Corner,40.57657233,-73.969336,,,1
Ocean Pkwy & Brighton Beach Rd At Nw Corner,40.57657833,-73.969016,,,1
Branch 6 St & Brighton Beach Rd At Sw Corner,40.57736833,-73.961891,,,1
Branch 6 St & Brighton Beach Rd At Nw Corner,40.57766033,-73.961961,,,1
Branch 6 St & Brighton Beach Rd At Nw Corner,40.57770733,-73.961719,,,1
Branch 7 St & Brighton Beach Rd At Se Corner,40.57772533,-73.96018,,,1
Mcdonald Ave & Gravesend Neck Rd At Sw Corner,40.59509133,-73.973652,,,1
Mcdonald Ave & Avenue U At Sw Corner,40.59684753,-73.9734499,,,1
Mcdonald Ave & Avenue U At Se Corner,40.59682953,-73.9731529,,,1
7th St & Highlawn Ave At Sw Corner,40.60321233,-73.980199,,,1
Mcdonald Ave & Avenue N At Nw Corner,40.61431933,-73.974184,,,1
Mcdonald Ave & Avenue N At Ne Corner,40.61432433,-73.973871,,,1
20th Ave & 64th St At Ne Corner,40.61736033,-73.984902,,,1
Mcdonald Ave & Avenue M At Se Corner,40.61614133,-73.974245,,,1
Mcdonald Ave & Bay Pkwy At Sw Corner,40.62085333,-73.975502,,,1
Mcdonald Ave & Bay Pkwy At Nw Corner,40.62115733,-73.975479,,,1
Mcdonald Ave & Avenue S At Ne Corner,40.60219633,-73.972359,,,1
Mcdonald Ave & Kings Hwy At Sw Corner,40.60403133,-73.972413,,,1
Mcdonald Ave & Avenue P At Sw Corner,40.60860633,-73.973115,,,1
15th St & Kings Hwy At Se Corner,40.60877686,-73.9579813,,,1
15th St & Kings Hwy At Se Corner,40.60891133,-73.957698,,,1
15th St & Avenue M At Se Corner,40.61801875,-73.95946319,,,1
15th St & Avenue J At Se Corner,40.62514111,-73.96084244,,,1
14th St & Voorhies Ave At Ne Corner,40.58576833,-73.954296,,,1
15th St & Gravesend Neck Rd At Ne Corner,40.59502033,-73.95512,,,1
15th St & Avenue U At Ne Corner,40.59894733,-73.956064,,,1
4th Ave & Bay Ridge Ave At Nw Corner,40.63476333,-74.023602,,,1
4th Ave & 68th St At Nw Corner,40.63549633,-74.02329,,,1
4th Ave & 59th St At Nw Corner,40.64162033,-74.017873,,,1
4th Ave & 59th St At Ne Corner,40.64144233,-74.017615,,,1
4th Ave & 59th St At Ne Corner,40.64157933,-74.017482,,,1
8th Ave & 62nd St At Nw Corner,40.63444011,-74.01080707,,,1
4th Ave & 53rd St At Se Corner,40.64455833,-74.014386,,,1
4th Ave & 53rd St At Sw Corner,40.64465333,-74.014581,,,1
4th Ave & 45th St At Nw Corner,40.64941333,-74.009702,,,1
4th Ave & 45th St At Nw Corner,40.64959733,-74.009515,,,1
4th Ave & 45th St At Ne Corner,40.64950833,-74.009249,,,1
New Utrecht Ave & 45th St At Nw Corner,40.64033633,-73.99447,,,1
New Utrecht Ave & 44th St At Ne Corner,40.64118833,-73.994079,,,1
4th Ave & 36th St At Nw Corner,40.65449233,-74.004488,,,1
4th Ave & 25th St At Sw Corner (To Bay Ridge And Coney Island Only),40.66047833,-73.998231,,,1
4th Ave & Prospect Ave At Se Corner (To Bay Ridge And Coney Island Onl,40.66529133,-73.993232,,,1
4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),40.66510733,-73.992959,,,1
Smith St & 9th St At Ne Corner,40.67461614,-73.99732155,,,1
Mcdonald Ave & Ditmas Ave At Sw Corner,40.63542433,-73.978202,,,1
Mcdonald Ave & Cortelyou Rd At Se Corner,40.63699633,-73.97817,,,1
Mcdonald Ave & Church Ave At Sw Corner,40.64263133,-73.979545,,,1
Mcdonald Ave & Albemarle Rd At Sw Corner,40.64494233,-73.979998,,,1
Prospect Ave & Greenwood Ave At Ne Corner,40.65180433,-73.976093,,,1
Prospect Ave & Reeve Pl At Se Corner,40.65260833,-73.975913,,,1
Prospect Park West & 16th St At Ne Corner,40.66015191,-73.97968335,,,1
Howard Pl & Windsor Pl At Ne Corner,40.65944733,-73.979962,,,1
Prospect Park West & Prospect Park Southwest At Ne Corner,40.66076333,-73.978992,,,1
Prospect Park West & 14th St At Sw Corner,40.66143033,-73.979672,,,1
Ocean Ave & Woodruff Ave At Nw Corner,40.65414202,-73.96192731,,,1
4th Ave & 9th St At Nw Corner,40.67054533,-73.988765,,,1
4th Ave & 9th St At Ne Corner,40.67040733,-73.98846,,,1
7th Ave & 9th St At Se Corner,40.66667233,-73.981454,,,1
8th Ave & 9th St At Se Corner,40.66549233,-73.979014,,,1
Portland Ave & Fulton Ave At Se Corner (To Queens Only),40.68606733,-73.974294,,,1
Portland Ave & Fulton Ave At Ne Corner (To Manhattan Only),40.68647333,-73.974362,,,1
Oxford St & Fulton Ave At Sw Corner (To Queens Only),40.68572933,-73.973431,,,1
Fort Washington Ave & Margaret Corbin Dr At Se Corner,40.85855233,-73.934408,,,1
Hillside Ave & Nagle Ave At Sw Corner,40.86118333,-73.92511,,,1
Hillside Ave & Nagle Ave At Sw Corner,40.86118733,-73.925078,,,1
Broadway & Dyckman St At Se Corner,40.86524833,-73.927279,,,1
Broadway & Dyckman St At Se Corner,40.86529633,-73.927411,,,1
Broadway & Dyckman St At Ne Corner,40.86543433,-73.92699,,,1
Broadway & 207th St At Sw Corner,40.86779933,-73.92142,,,1
Broadway & 207th St At Sw Corner,40.86763233,-73.920974,,,1
10th Ave & 207th St At Se Corner (Uptown Only),40.86425733,-73.918938,,,1
10th Ave & 207th St At Nw Corner (Downtown Only),40.86470033,-73.9189,,,1
Broadway & Isham St At Nw Corner,40.86828833,-73.919611,,,1
10th Ave & 215th St At Sw Corner (Downtown Only),40.86939133,-73.915488,,,1
10th Ave & 215th St At Se Corner (Uptown Only),40.86930933,-73.91523,,,1
10th Ave & 215th St At Ne Corner (Uptown Only),40.86972933,-73.914954,,,1
Broadway & 225th St At Nw Corner (Downtown Only),40.87445433,-73.910542,,,1
Broadway & 231st St At Sw Corner (To Manhattan Only),40.87877533,-73.905024,,,1
Broadway & 231st St At Se Corner (To Van Cortlandt Pk Only),40.87869433,-73.904821,,,1
Broadway & 231st St At Nw Corner (To Manhattan Only),40.87916833,-73.904751,,,1
Broadway & 238th St At Sw Corner (To Manhattan Only),40.88483533,-73.900917,,,1
Broadway & 238th St At Se Corner (To Van Cortlandt Pk Only),40.88519133,-73.900457,,,1
Broadway & 242nd St At Nw Corner,40.89015733,-73.898247,,,1
Broadway & 242nd St At Ne Corner,40.88997333,-73.897781,,,1
Hunter St & 44th Ave At Sw Corner,40.74737297,-73.94395262,,,1
21st St & 44th Ave At Ne Corner,40.74818629,-73.94713042,,,1
23rd St & 45th Rd At Ne Corner,40.7462415,-73.94534122,,,1
Broadway & 66th St At Se Corner,40.77322975,-73.98207866,,,1
Broadway & 72nd St At Ne Corner,40.77884767,-73.98173535,,,1
Lexington Ave & 86th St At Se Corner (Uptown Only),40.77935593,-73.95555269,,,1
Lexington Ave & 86th St At Ne Corner (Uptown Only),40.77949594,-73.95535156,,,1
Fort Washington Ave & 185th St At Se Corner,40.85314111,-73.93737685,,,1
Broadway & 190th St At Ne Corner,40.8564663,-73.93265195,,,1
Lincoln Ave & 138th St At Se Corner,40.81070033,-73.926984,,,1
3rd Ave & 138th St At Ne Corner,40.81085233,-73.926739,,,1
Alexander Ave & 138th St At Sw Corner,40.81003233,-73.925385,,,1
Alexander Ave & 138th St At Nw Corner,40.81028033,-73.925372,,,1
Grand Concourse & 149th St At Sw Corner,40.81832033,-73.927628,,,1
Grand Concourse & 149th St At Sw Corner,40.81839133,-73.92759,,,1
Grand Conccourse & 149th St At Se Corner,40.81840533,-73.927101,,,1
River Ave & 161st St At Sw Corner,40.82754533,-73.9262,,,1
River Ave & 161st St At Sw Corner,40.82778633,-73.92617,,,1
River Ave & 161st St At Se Corner,40.82774033,-73.925839,,,1
River Ave & 161st St At Nw Corner,40.82796333,-73.926042,,,1
River Ave & 161st St At Ne Corner,40.82812986,-73.92556098,,,1
Brook Ave & 138th St At Se Corner (To Pelham Bay Pk Only),40.80742933,-73.919232,,,1
Cypress Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),40.80534333,-73.914195,,,1
Cypress Ave & 138th St At Ne Corner (To Manhattan Only),40.80530433,-73.913628,,,1
Cypress Ave & 138th St At Ne Corner (To Manhattan Only),40.80539333,-73.913848,,,1
3rd Ave & 149th St At Se Corner (Northbound Only),40.81586033,-73.917727,,,1
Melrose Ave & 149th St At Nw Corner (To Manhattan Only),40.81625333,-73.917891,,,1
Walton Ave & 161st St At Nw Corner,40.82735533,-73.924168,,,1
Walton Ave & 161st St At Nw Corner,40.82751033,-73.924093,,,1
Southern Blvd & St Mary's St At Sw Corner (To Manhattan Only),40.80817933,-73.908065,,,1
Southern Blvd & St Mary's St At Nw Corner (To Manhattan Only),40.80832233,-73.908002,,,1
Southern Blvd & St Mary's St At Ne Corner (To Pelham Bay Pk Only),40.80834033,-73.907618,,,1
Southern Blvd & 149th St At Se Corner (To Pelham Bay Pk Only),40.81184833,-73.904207,,,1
River Ave & 161st St At Sw Corner,40.82767122,-73.92631599,,,1
River Ave & 161st St At Sw Corner,40.82758845,-73.92636251,,,1
Beach 25th St & Rockaway Frwy At Nw Corner,40.5994409,-73.7621746,,,1
Southern Blvd & 149th St At Nw Corner (To Manhattan Only),40.81237233,-73.903806,,,1
Jackson Ave & 152nd St At Ne Corner (Northbound Only),40.81634933,-73.907836,,,1
Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),40.81662933,-73.907825,,,1
Westchester & 160th St At Sw Corner (To Manhattan Only),40.81963433,-73.901987,,,1
Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),40.81956033,-73.901405,,,1
Prospect Ave & 160th St At Nw Corner (To Manhattan Only),40.81990233,-73.90168,,,1
Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),40.81632733,-73.896486,,,1
Westchester Ave & Simpson St At Sw Corner (Northbound Only),40.82389454,-73.89299849,,,1
Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),40.82417733,-73.893114,,,1
Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),40.82440233,-73.892715,,,1
Hunts Point Ave & 163rd St At Sw Corner,40.82064133,-73.891575,,,1
Hunts Point Ave & 163rd St At Se Corner,40.82079433,-73.890398,,,1
Whitlock Ave & Westchester Ave At Sw Corner,40.82742333,-73.886275,,,1
Elder Ave & Westchester Ave At Sw Corner,40.82847333,-73.879238,,,1
Elder Ave & Westchester Ave At Ne Corner,40.82873333,-73.879109,,,1
River Ave & 167th St At Ne Corner,40.83586533,-73.921404,,,1
River Ave & 167th St At Nw Corner,40.83577133,-73.921118,,,1
Grand Concourse & Mcclellan St At Se Corner,40.83291233,-73.918822,,,1
Grand Concourse & Mcclellan St At Sw Corner,40.83311133,-73.919399,,,1
Grand Concourse & 167th St At Se Corner,40.83428633,-73.917562,,,1
Grand Concourse & 167th St At Nw Corner,40.83478833,-73.917838,,,1
Jerome Ave & 170th St At Sw Corner,40.84001433,-73.917993,,,1
Jerome Ave & 170th St At Se Corner,40.83992533,-73.917778,,,1
Grand Concourse & 170th St At Sw Corner,40.83866433,-73.914165,,,1
Grand Concourse & 170th St At Se Corner,40.83844433,-73.913606,,,1
Grand Concourse & 171st St At Nw Corner,40.84009733,-73.913333,,,1
Jerome Ave & Cross Bronx Expwy At Sw Corner,40.84470033,-73.914647,,,1
Grand Concourse & 174th St At Nw Corner,40.84485433,-73.911606,,,1
Grand Concourse & 174th St At Nw Corner,40.84487733,-73.911284,,,1
Jerome Ave & 176th St At Nw Corner,40.84832233,-73.91208,,,1
Jerome Ave & 176th St At Se Corner,40.84854633,-73.911584,,,1
Grand Concourse & 175th St At Ne Corner,40.84629733,-73.909144,,,1
Southern Blvd & Freeman St At Nw Corner (To Manhattan Only),40.83035133,-73.89202,,,1
Jerome Ave & Burnside Ave At Sw Corner,40.85331333,-73.907977,,,1
Grand Concourse & Echo Pl At Sw Corner,40.84995733,-73.905953,,,1
Grand Concourse & Echo Pl At Nw Corner,40.85006233,-73.90586,,,1
Grand Concourse & 179th St At Sw Corner,40.85112133,-73.90501,,,1
Grand Concourse & 179th St At Ne Corner,40.85112833,-73.904335,,,1
Jerome Ave & Burnside Ave At Se Corner,40.85359633,-73.907393,,,1
Grand Concourse & 182nd St At Se Corner,40.85594133,-73.900568,,,1
Grand Concourse & 182nd St At Nw Corner,40.85621733,-73.901002,,,1
Jerome Ave & 183rd St At Sw Corner,40.85835533,-73.904087,,,1
Jerome Ave & 183rd St At Nw Corner,40.85849533,-73.903985,,,1
Grand Concourse & 188th St At Sw Corner,40.86141133,-73.898028,,,1
Grand Concourse & 188th St At Se Corner,40.86114733,-73.897424,,,1
Jerome Ave & Fordham Rd At Sw Corner,40.86264433,-73.90138,,,1
Jerome Ave & Fordham Rd At Se Corner,40.86264033,-73.901006,,,1
Grand Concourse & Fordham Rd At Se Corner,40.86229633,-73.896885,,,1
Grand Concourse & Fordham Rd At Ne Corner,40.86266534,-73.896629,,,1
Jerome Ave & Kingsbridge Rd At Ne Corner,40.86758133,-73.897172,,,1
Jerome Ave & Kingsbridge Rd At Ne Corner,40.86773233,-73.897034,,,1
Grand Concourse & Kingsbridge Rd At Ne Corner,40.86618133,-73.89430567,,,1
Grand Concourse & Kingsbridge Rd At Ne Corner,40.86612733,-73.893982,,,1
Grand Concourse & 196th St At Se Corner,40.86774333,-73.892789,,,1
Southern Blvd & Freeman St At Se Corner (Northbound Only),40.83010633,-73.891535,,,1
Southern Blvd & Freeman St At Ne Corner (Northbound Only),40.83020333,-73.891474,,,1
Boston Rd & 174th St At Nw Corner (To Manhattan Only),40.83753633,-73.8878,,,1
Boston Rd & 174th St At Se Corner (Northbound Only),40.83724133,-73.88756,,,1
Boston Rd & E Tremont Ave At Nw Corner,40.84023233,-73.880401,,,1
Boston Rd & E Tremont Ave At Ne Corner,40.84035233,-73.879828,,,1
Boston Rd & 178th St At Se Corner,40.84070533,-73.879484,,,1
Morrison Ave & Westchester Ave At Sw Corner,40.82938133,-73.874654,,,1
Morrison Ave & Westchester Ave At Nw Corner,40.82961833,-73.874726,,,1
St Lawrence Ave & Westchester Ave At Ne Corner,40.83177633,-73.867189,,,1
Metropolitan Ave & Westchester Ave At Nw Corner,40.83334233,-73.860994,,,1
Birchall Ave & Sagamore St At Se Corner,40.84886133,-73.86834,,,1
Birchall Ave & Sagamore St At Ne Corner,40.84905133,-73.868258,,,1
White Plains Rd & Pelham Pkwy At Sw Corner,40.85644934,-73.867767,,,1
White Plains Rd & Pelham Pkwy At Nw Corner,40.85804133,-73.867718,,,1
White Plains Rd & Pelham Pkwy At Ne Corner,40.85804933,-73.867467,,,1
Seymour Ave & Gun Hill Rd At Se Corner,40.87018876,-73.84581947,,,1
Jerome Ave & Bedford Park Blvd At Sw Corner,40.87352833,-73.889754,,,1
Grand Concourse & Bedford Park Blvd At Nw Corner,40.87248833,-73.887898,,,1
Grand Concourse & 203rd St At Nw Corner,40.87401633,-73.886925,,,1
Bainbridge Ave & 205th St At Ne Corner,40.87505633,-73.879351,,,1
Perry Ave & 205th St At Nw Corner,40.87424133,-73.877525,,,1
Jerome Ave & Mosholu Pkwy At Sw Corner,40.87934633,-73.885328,,,1
Jerome Ave & Mosholu Pkwy At Se Corner,40.87935333,-73.88496,,,1
Jerome Ave & Mosholu Pkwy At Sw Corner,40.87949333,-73.885159,,,1
Jerome Ave & Mosholu Pkwy At Nw Corner,40.88017633,-73.88437,,,1
Jerome Ave & Mosholu Pkwy At Ne Corner,40.88016033,-73.884007,,,1
Jerome Ave & Bainbridge Ave At Se Corner,40.88673733,-73.87812,,,1
White Plains Rd & Burke Ave At Nw Corner,40.87155733,-73.867292,,,1
White Plains & Burke Ave At Se Corner,40.87136233,-73.867021,,,1
White Plains Rd & 211th St At Sw Corner,40.87787614,-73.8664345,,,1
White Plains Rd & 219th St At Nw Corner,40.88369333,-73.862923,,,1
White Plains Rd & 225th St At Sw Corner,40.88779533,-73.860622,,,1
Baychester Ave & Tillotson Ave At Nw Corner,40.87963,-73.8379144,,,1
White Plains Rd & 225th St At Se Corner,40.88771733,-73.860387,,,1
Castle Hill Ave & Westchester Ave At Ne Corner,40.83434433,-73.851552,,,1
Westchester Ave & Zerega Ave At Nw Corner,40.83694433,-73.846734,,,1
Westchester Ave & Ferris Pl At Sw Corner,40.84020933,-73.842784,,,1
Westchester Ave & Middletown Rd At Nw Corner,40.84387833,-73.83651,,,1
Edison Ave & Westchester Ave At Se Corner,40.84681233,-73.832401,,,1
Edison Ave & Westchester Ave At Ne Corner,40.84721233,-73.832287,,,1
Burr Ave & Westchester Ave At Se Corner,40.85273907,-73.82715221,,,1
White Plains Rd & 233rd St At Se Corner,40.89326333,-73.857274,,,1
White Plains Rd & Nereid Ave At Se Corner,40.89832433,-73.854233,,,1
White Plains Rd & 241st St At Se Corner,40.90328333,-73.850321,,,1
Broadway & 242nd St At Nw Corner,40.88978927,-73.89840377,,,1
Melrose Ave & 149th St At Sw Corner (Northbound Only),40.81596274,-73.91798789,,,1
Melrose Ave & 149th St At Nw Corner (To Manhattan Only),40.81625442,-73.91779664,,,1
3rd Ave & 149th St At Se Corner (Northbound Only),40.81588105,-73.9175224,,,1
Intervale Ave & Westchester Ave At Se Corner,40.82202461,-73.89673164,,,1
Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),40.82437247,-73.89284923,,,1
Morris Park Ave & 180th St At Nw Corner,40.84143707,-73.87284686,,,1
Dyre Ave & Light St At Ne Corner,40.88799143,-73.83122374,,,1
River Ave & 161st St At Ne Corner,40.82801714,-73.92562652,,,1
73rd St & Broadway At Sw Corner,40.74694333,-73.892426,,,1
63rd Rd & Queens Blvd At Ne Corner,40.73041733,-73.862373,,,1
75th St & Broadway At Se Corner,40.74597433,-73.890193,,,1
54th St & Queens Blvd At Se Corner,40.73589233,-73.876893,,,1
54th St & Queens Blvd At Ne Corner,40.73629433,-73.876426,,,1
Broadway & Queens Blvd At Se Corner,40.73735433,-73.877191,,,1
Court St & Joralemon St At Sw Corner,40.69251741,-73.9911897,,,1
Jay St & Willoughby St At Nw Corner,40.69239628,-73.9874044,,,1
Jay St & Willoughby St At Nw Corner,40.69230642,-73.98750832,,,1
Jay St & Metrotech Walk At Sw Corner,40.69296064,-73.98734762,,,1
Jay St & Metrotech Walk At Se Corner,40.69306846,-73.98716814,,,1
Jay St & Fulton St At Nw Corner,40.69160903,-73.987414,,,1
Jay St & Fulton St At Ne Corner,40.6915551,-73.98726288,,,1
Flatbush Ave & De Kalb Ave At Se Corner,40.6897832,-73.98131665,,,1
Ashland Pl & Hanson Pl At Se Corner,40.68495726,-73.97788608,,,1
Flatbush Ave & Plaza Street East At Se Corner,40.67525323,-73.97091864,,,1
Flatbush Ave & Plaza Street West At Nw Corner,40.67520615,-73.97112089,,,1
Franklin Ave & Park Pl At Nw Corner,40.67448574,-73.95787512,,,1
Franklin Ave & Fulton St At Ne Corner,40.68119898,-73.95560891,,,1
Flatbush Ave & Livingston St At Nw Corner,40.68803123,-73.98047666,,,1
Flatbush Ave & Livingston St At Ne Corner,40.68816573,-73.98033388,,,1
Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),40.74257333,-73.954267,,,1
Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),40.74263933,-73.954235,,,1
Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),40.74275233,-73.953836,,,1
Jackson Ave & 50th Ave At Se Corner (To Flushing Only),40.74234033,-73.95274,,,1
Jackson Ave & 50th Ave At Ne Corner (To Manhattan Only),40.74248333,-73.952473,,,1
Jackson Ave & 47th Ave At Sw Corner,40.74461933,-73.949018,,,1
Jackson Ave & 47th Ave At Nw Corner,40.74474533,-73.948658,,,1
23rd St & 45th Rd At Nw Corner,40.74629733,-73.945686,,,1
Jackson Ave & 45th Rd At Nw Corner,40.74623133,-73.945015,,,1
Jackson Ave & 45th Ave At Nw Corner,40.74672233,-73.943781,,,1
21st St & 44th Ave At Se Corner,40.74794733,-73.947211,,,1
33rd St & Queens Blvd At Nw Corner,40.74458633,-73.931828,,,1
33rd St & Queens Blvd At Se Corner,40.74456233,-73.93157,,,1
33rd St & Queens Blvd At Ne Corner,40.74472333,-73.931515,,,1
34th St & Queens Blvd At Nw Corner,40.74466333,-73.930888,,,1
Queens Plaza South & 27th St At Sw Corner,40.75027533,-73.940197,,,1
Jackson Ave & Queens Blvd At Se Corner,40.74870933,-73.937347,,,1
Northern Blvd & 41st Ave At Se Corner,40.74957733,-73.936094,,,1
31st St & 39th Ave At Se Corner,40.75251833,-73.932814,,,1
34th St & Northern Blvd At Sw Corner (To Jamaica Only),40.75189933,-73.930583,,,1
35th St & 38th Ave At Ne Corner (To Manhattan And Brooklyn Only),40.75222033,-73.928771,,,1
36th St & Northern Blvd At Se Corner (To Jamaica Only),40.75195333,-73.927144,,,1
31st St & 36th Ave At Sw Corner,40.75649633,-73.929977,,,1
31st St & 36th Ave At Nw Corner,40.75680433,-73.929719,,,1
31st St & Broadway At Se Corner,40.76177333,-73.925399,,,1
40th St & Queens Blvd At Sw Corner (To Flushing Only),40.74373633,-73.924467,,,1
40th St & Queens Blvd At Nw Corner (To Manhattan Only),40.74393233,-73.924428,,,1
40th St & Queens Blvd At Ne Corner (To Manhattan Only),40.74388433,-73.92406,,,1
46th St & Queens Blvd At Sw Corner,40.74311233,-73.918892,,,1
46th St & Queens Blvd At Se Corner,40.74305233,-73.918548,,,1
47th St & Queens Blvd At Sw Corner,40.74296333,-73.918015,,,1
47th St & Queens Blvd At Nw Corner,40.74318933,-73.917944,,,1
52nd St & Roosevelt Ave At Nw Corner,40.74413348,-73.91302325,,,1
Steinway St & Broadway At Sw Corner,40.75811733,-73.919829,,,1
Steinway St & Broadway At Se Corner,40.75828533,-73.919418,,,1
46th St & Broadway At Nw Corner (To Manhattan And Brooklyn Only),40.75686133,-73.914255,,,1
48th St & Newtown Rd At Ne Corner (To Manhattan And Brooklyn Only),40.75602933,-73.91218,,,1
61st St & Roosevelt Ave At Ne Corner,40.74571783,-73.90306341,,,1
54th St & Northern Blvd At Nw Corner (To Jamaica Only),40.75310133,-73.907105,,,1
54th St & Broadway At Sw Corner (To Manhattan And Brooklyn Only),40.75342833,-73.906847,,,1
65th St & Broadway At Ne Corner,40.74931033,-73.897316,,,1
31st St & 30th Ave At Se Corner,40.76667133,-73.9214,,,1
31st St & 30th Ave At Ne Corner,40.76697233,-73.921149,,,1
31st St & Hoyt Ave South At Sw Corner,40.77030133,-73.917997,,,1
31st St & Hoyt Ave North At Nw Corner,40.77104533,-73.917124,,,1
31st St & Hoyt Ave North At Ne Corner,40.77088133,-73.916897,,,1
31st St & 23rd Ave At Ne Corner,40.77479633,-73.912165,,,1
31st St & 23rd Ave At Nw Corner,40.77517833,-73.912039,,,1
21st St & 41st Ave At Nw Corner,40.75419533,-73.942521,,,1
21st St & 41st Ave At Nw Corner,40.75432233,-73.942374,,,1
Broadway & 65th St At Sw Corner,40.77291564,-73.98240667,,,1
Broadway & 66th St At Sw Corner,40.77388333,-73.982466,,,1
Broadway & 72nd St At Se Corner,40.77842933,-73.981932,,,1
Central Park West & 70th St At Sw Corner,40.77494033,-73.977144,,,1
Central Park West & 72nd St At Nw Corner,40.77643133,-73.975977,,,1
Broadway & 79th St At Sw Corner (Downtown Only),40.78378433,-73.980265,,,1
